ClienteID,FechaPago,MontoPagado
3956,2024-06-03,657
3956,2024-06-06,289
3956,2024-12-19,2114
3956,2025-02-02,3227
3956,2025-03-06,3544
3956,2025-07-16,2901
3956,2025-07-24,2373
3957,2023-10-28,1025
3957,2024-01-24,3959
3957,2024-06-13,1126
3957,2025-05-07,3523
3958,2025-04-09,2500
3959,2023-11-13,342
3959,2024-01-04,2278
3959,2024-02-08,1243
3959,2024-02-11,3041
3959,2024-06-20,2012
3959,2024-08-12,3523
3959,2024-09-21,1793
3959,2025-04-29,2705
3960,2023-11-28,3093
3960,2024-04-28,438
3960,2024-08-27,3216
3960,2024-11-17,230
3960,2024-12-20,2235
3960,2025-04-03,509
3960,2025-05-29,715
3960,2025-06-23,2454
3961,2023-09-03,2152
3961,2023-09-25,3196
3961,2023-11-02,1516
3961,2023-11-30,2812
3961,2024-05-03,2697
3961,2024-05-22,642
3961,2024-08-11,1251
3961,2025-01-30,3659
3961,2025-05-31,2071
3962,2024-10-24,3516
3962,2024-10-28,1899
3962,2025-02-05,2739
3962,2025-06-23,3030
3962,2025-07-03,1922
3963,2023-10-04,3472
3963,2024-08-04,2616
3963,2024-09-01,2083
3963,2024-11-21,435
3963,2025-06-15,3011
3964,2024-02-01,1012
3964,2024-03-23,1963
3964,2024-04-26,337
3964,2024-05-13,1088
3964,2024-07-03,3599
3964,2024-10-25,2228
3964,2024-11-05,3736
3964,2025-03-08,872
3964,2025-08-06,689
3965,2023-12-16,300
3965,2024-02-24,2147
3965,2024-07-30,2480
3965,2024-08-01,3046
3965,2024-09-23,2832
3965,2024-10-23,3714
3965,2025-05-03,1636
3965,2025-05-04,1479
3966,2024-11-24,2983
3966,2025-04-22,3465
3966,2025-04-26,3529
3966,2025-06-22,1067
3966,2025-08-11,2561
3967,2024-03-06,3148
3967,2024-03-12,278
3967,2024-08-27,406
3967,2024-09-21,592
3967,2024-10-29,660
3967,2025-03-05,998
3967,2025-08-06,346
3967,2025-08-13,561
3968,2024-04-14,3756
3968,2024-05-31,1785
3968,2024-07-09,914
3968,2024-07-18,2138
3968,2025-01-10,3141
3968,2025-07-26,2775
3969,2023-10-10,1048
3969,2023-12-11,2452
3969,2024-04-04,3284
3969,2024-04-11,3782
3969,2024-07-12,3003
3969,2024-11-20,3827
3969,2025-02-05,3273
3969,2025-08-23,2745
3970,2023-12-14,1618
3970,2024-10-21,3488
3970,2025-01-09,3446
3970,2025-01-23,506
3970,2025-04-08,1026
3970,2025-08-02,421
3971,2023-09-03,1866
3971,2023-10-10,2323
3971,2023-10-16,1974
3971,2024-04-14,1780
3971,2024-04-23,3498
3971,2024-10-16,882
3972,2024-04-24,611
3972,2024-06-24,2523
3972,2024-12-22,1232
3972,2025-05-01,3505
3973,2024-07-29,3598
3973,2024-08-20,889
3973,2025-07-07,727
3974,2023-10-12,1268
3974,2023-10-25,562
3974,2024-09-22,3813
3974,2024-11-20,3109
3974,2025-01-30,2850
3974,2025-05-01,1664
3974,2025-08-09,3508
3975,2024-02-07,3291
3975,2024-03-03,2583
3975,2025-04-01,2222
3975,2025-07-18,1358
3976,2024-01-11,3463
3976,2024-04-16,229
3976,2024-10-08,3744
3976,2025-06-14,3796
3977,2023-10-12,2889
3977,2023-10-14,3669
3977,2023-11-03,3670
3977,2023-11-12,2245
3977,2024-02-05,3179
3977,2024-08-11,3605
3977,2024-08-26,3311
3977,2025-01-08,2211
3978,2023-09-25,3743
3978,2024-01-21,3777
3978,2024-06-16,1209
3978,2024-08-17,348
3978,2024-11-06,2280
3978,2025-02-10,3651
3978,2025-07-14,829
3979,2023-09-12,3766
3979,2024-02-03,273
3979,2024-08-02,2648
3979,2024-10-02,2250
3979,2025-08-09,274
3980,2023-09-24,3058
3980,2023-12-27,207
3980,2024-07-01,2740
3981,2024-02-14,3441
3981,2024-09-29,2708
3981,2024-10-21,667
3981,2025-04-01,748
3982,2023-12-01,3324
3982,2024-01-29,2614
3982,2024-02-01,1141
3982,2024-03-11,2913
3982,2024-07-05,968
3982,2024-10-03,3792
3982,2024-12-05,1148
3982,2025-01-08,1671
3982,2025-05-22,2022
3982,2025-07-01,3417
3983,2023-11-14,2894
3983,2023-11-27,2466
3983,2023-12-18,1666
3983,2024-02-23,782
3983,2024-03-01,3732
3983,2024-07-26,3351
3983,2025-04-11,1950
3983,2025-04-21,3654
3983,2025-05-10,2670
3983,2025-05-31,625
3984,2024-01-15,2130
3984,2024-04-13,2723
3984,2024-04-20,2837
3984,2025-05-21,3916
3984,2025-05-31,2405
3985,2024-01-16,3701
3985,2024-01-17,3816
3985,2024-01-28,325
3985,2024-02-19,599
3985,2024-09-14,1128
3985,2024-12-17,3795
3985,2025-07-11,3982
3986,2023-11-09,1904
3986,2024-05-19,3141
3986,2024-09-03,3101
3986,2024-11-03,658
3986,2025-03-20,1320
3987,2024-01-30,1395
3987,2024-06-30,1573
3987,2025-04-27,3002
3988,2024-10-21,2578
3989,2025-02-03,3717
3989,2025-08-20,3081
3990,2023-08-27,1791
3990,2023-09-18,3019
3990,2024-06-22,3025
3990,2024-10-15,2393
3990,2024-10-17,2911
3990,2025-08-01,2661
3991,2024-04-12,215
3991,2024-11-25,1183
3992,2024-02-05,1696
3992,2024-05-30,1488
3992,2024-07-26,3206
3992,2024-11-27,3097
3992,2024-12-27,447
3993,2025-04-30,580
3993,2025-06-02,3836
3994,2024-07-08,915
3994,2024-11-18,956
3994,2025-05-14,2843
3994,2025-08-16,3187
3995,2023-11-19,3641
3995,2023-12-08,1952
3995,2024-12-15,3769
3995,2025-02-17,3567
3995,2025-02-28,1718
3995,2025-03-15,3409
3995,2025-03-21,227
3995,2025-04-25,3583
3995,2025-05-30,1696
3995,2025-08-17,1600
3996,2023-09-23,3234
3996,2023-12-08,3711
3996,2024-01-16,1367
3996,2024-06-14,1181
3996,2024-09-20,1467
3996,2025-03-21,3623
3996,2025-04-14,1367
3996,2025-06-18,3817
3997,2025-02-06,600
3997,2025-02-18,1591
3998,2023-12-23,1873
3998,2024-02-29,2299
3998,2024-04-27,1626
3998,2024-06-19,441
3998,2024-08-09,319
3998,2024-09-18,755
3998,2024-11-06,333
3998,2025-02-20,2213
3998,2025-04-06,2418
3999,2024-06-23,1206
3999,2024-11-07,770
3999,2024-11-14,2489
4000,2023-09-29,3061
4000,2024-07-08,650
4000,2025-01-31,3522
4000,2025-03-25,921
4001,2023-08-28,3714
4002,2025-03-27,3974
4003,2024-06-24,728
4003,2024-11-29,2148
4003,2025-02-28,3178
4004,2023-09-29,1525
4004,2024-03-31,2889
4004,2025-05-15,2690
4004,2025-07-17,2702
4005,2023-11-18,1123
4005,2024-02-03,2384
4005,2024-09-09,1189
4005,2024-10-07,508
4005,2025-05-23,2895
4005,2025-05-25,2389
4005,2025-07-03,858
4006,2023-10-20,3044
4006,2023-11-25,736
4007,2024-10-31,3468
4007,2024-12-14,3432
4008,2024-01-01,3462
4008,2024-01-02,1453
4008,2024-07-10,3607
4008,2025-01-04,1650
4008,2025-04-01,2852
4008,2025-05-29,609
4008,2025-07-16,749
4009,2024-01-21,3234
4009,2025-01-14,1503
4010,2023-09-29,2784
4010,2023-12-27,1634
4010,2024-07-24,3560
4010,2024-08-17,636
4010,2025-03-15,1972
4010,2025-08-15,3118
4011,2024-07-10,953
4011,2024-08-20,2907
4011,2024-08-21,1869
4011,2024-10-18,1189
4011,2024-12-07,1574
4011,2025-02-05,3647
4011,2025-04-15,2783
4011,2025-04-16,3013
4011,2025-05-14,3389
4011,2025-07-23,1368
4012,2023-11-14,1023
4012,2024-04-16,2249
4012,2024-07-01,3960
4012,2024-09-22,1577
4012,2025-02-12,1968
4012,2025-03-25,1826
4012,2025-04-04,921
4012,2025-07-25,2437
4013,2023-09-24,1605
4013,2023-10-16,2888
4013,2023-12-04,706
4013,2023-12-30,824
4013,2024-04-05,507
4013,2024-04-06,1141
4013,2024-04-22,2691
4013,2024-12-11,3185
4013,2025-04-02,3801
4014,2023-09-18,932
4014,2024-03-24,284
4014,2024-04-03,1926
4014,2024-07-30,2623
4014,2024-08-20,339
4014,2025-06-05,2271
4015,2025-03-20,3147
4015,2025-06-06,1402
4016,2024-03-16,1895
4016,2025-01-07,2925
4016,2025-01-21,3795
4016,2025-07-25,1379
4017,2024-04-17,1176
4017,2024-08-22,2241
4017,2024-11-10,357
4017,2025-03-28,1739
4018,2023-09-24,3622
4018,2023-11-14,3465
4018,2024-11-20,586
4018,2025-01-03,1633
4018,2025-04-19,2293
4018,2025-07-14,727
4018,2025-08-24,1387
4019,2023-10-07,2177
4019,2023-12-01,1977
4019,2024-04-12,1879
4019,2024-06-08,2403
4019,2025-03-30,2633
4019,2025-08-19,631
4020,2024-08-26,1175
4021,2025-04-27,2225
4021,2025-05-26,724
4021,2025-06-08,3379
4022,2024-11-22,3862
4023,2023-12-31,3320
4023,2024-02-02,3450
4023,2024-03-21,3465
4023,2024-06-25,1029
4023,2024-08-16,2866
4024,2024-08-08,1904
4024,2024-11-08,3917
4024,2024-12-15,3549
4024,2025-03-08,2858
4025,2023-12-25,1001
4025,2023-12-26,3669
4025,2024-09-06,1883
4025,2025-05-09,3684
4025,2025-08-18,263
4026,2023-08-28,2194
4026,2023-09-07,2334
4026,2023-09-24,1205
4026,2023-09-30,3019
4026,2023-10-18,1515
4026,2025-02-28,2283
4026,2025-03-17,1592
4026,2025-08-04,2257
4027,2023-09-18,3604
4027,2024-04-13,420
4027,2024-08-09,2997
4027,2024-08-29,3325
4027,2024-09-26,1908
4027,2025-04-10,1109
4027,2025-06-18,296
4028,2023-10-30,749
4028,2024-07-28,3133
4028,2024-11-27,2888
4028,2025-01-20,1889
4028,2025-03-09,3319
4028,2025-04-10,2951
4028,2025-05-15,601
4028,2025-07-04,3648
4029,2023-10-25,3225
4029,2023-11-18,2736
4029,2024-01-03,501
4029,2024-05-20,2282
4029,2024-09-28,3654
4029,2024-10-01,351
4029,2024-10-14,1612
4029,2024-12-28,1688
4029,2025-05-07,458
4030,2023-09-23,1778
4030,2023-11-25,663
4030,2024-02-04,2911
4030,2024-02-11,1696
4030,2024-02-13,3929
4030,2024-02-25,711
4030,2024-09-21,337
4030,2025-03-09,3944
4030,2025-05-17,1368
4030,2025-06-16,3045
4031,2025-07-06,1492
4031,2025-08-16,1010
4032,2023-12-06,328
4032,2024-03-20,1372
4032,2024-04-12,2346
4032,2024-05-19,1407
4032,2024-06-11,2624
4032,2024-09-23,816
4032,2025-01-06,348
4032,2025-01-15,3623
4033,2023-09-20,2401
4033,2023-12-27,493
4033,2024-09-07,2953
4033,2024-12-21,1231
4033,2025-05-09,533
4033,2025-06-06,965
4033,2025-07-13,2336
4034,2023-11-14,1480
4034,2024-06-04,1488
4034,2024-06-06,1842
4034,2024-07-27,1548
4034,2024-09-21,2228
4034,2024-10-10,3167
4034,2024-10-13,3419
4034,2024-10-29,2597
4034,2025-07-15,1508
4034,2025-08-23,3943
4035,2023-09-16,2564
4035,2024-10-22,1551
4035,2025-03-24,2574
4036,2023-10-01,2125
4036,2023-10-10,2841
4036,2023-10-31,1753
4036,2024-01-30,1778
4036,2024-07-01,1618
4036,2024-12-20,3789
4036,2025-05-24,639
4036,2025-08-21,2830
4037,2023-10-31,3574
4037,2023-11-09,3258
4037,2023-12-07,3715
4037,2024-02-12,1983
4037,2024-03-02,248
4037,2024-03-10,3795
4037,2024-07-13,1540
4037,2025-06-17,2651
4038,2023-09-22,782
4038,2023-11-20,3364
4038,2024-12-09,3917
4038,2025-08-08,408
4039,2024-05-24,2085
4039,2024-07-10,1129
4039,2024-10-05,2373
4039,2024-11-03,2219
4039,2025-01-29,901
4039,2025-04-03,697
4040,2024-01-09,1771
4040,2024-08-11,907
4040,2024-08-24,2419
4041,2024-03-07,875
4041,2024-11-01,3129
4041,2024-11-26,752
4041,2024-12-02,891
4041,2025-03-20,1638
4042,2024-01-17,2817
4042,2024-05-17,2768
4042,2024-06-23,3877
4042,2024-10-15,2577
4042,2024-12-03,2305
4042,2024-12-10,1626
4042,2025-02-26,1810
4042,2025-03-07,2982
4042,2025-04-15,2188
4042,2025-05-24,1298
4043,2023-10-25,388
4043,2023-12-07,2768
4043,2024-08-29,1610
4043,2025-02-08,582
4043,2025-03-31,1815
4044,2023-11-15,951
4044,2024-07-04,799
4044,2024-08-17,3825
4044,2024-12-31,3116
4044,2025-07-02,623
4045,2023-10-03,3266
4045,2023-10-10,3839
4045,2023-11-20,3549
4045,2024-07-12,2739
4045,2025-02-18,1520
4045,2025-08-15,1849
4046,2024-09-14,1643
4046,2024-12-16,3045
4046,2025-01-18,359
4046,2025-02-03,1260
4047,2023-10-04,2109
4047,2023-11-18,3927
4047,2024-01-27,2484
4047,2024-09-10,3328
4047,2025-06-09,1592
4047,2025-06-20,2114
4047,2025-08-08,240
4047,2025-08-16,1263
4047,2025-08-24,1646
4048,2023-10-28,1309
4048,2024-01-15,1926
4048,2024-03-02,2959
4048,2024-04-30,3101
4048,2024-07-05,694
4048,2024-07-16,274
4048,2024-11-27,496
4048,2025-01-20,1004
4048,2025-07-03,352
4048,2025-08-23,1504
4049,2023-12-25,447
4049,2024-03-02,1161
4049,2024-04-06,1043
4049,2024-06-22,1933
4049,2024-07-05,2358
4049,2024-11-14,436
4049,2025-02-01,2622
4050,2023-11-13,3150
4050,2024-09-14,1027
4050,2024-10-19,1146
4050,2024-11-03,3852
4050,2025-02-17,3037
4050,2025-07-09,1611
4050,2025-08-11,1210
4051,2023-10-17,3910
4051,2024-05-21,2998
4051,2025-01-31,1521
4052,2023-09-16,582
4052,2024-08-10,2150
4053,2023-11-13,870
4053,2024-05-02,428
4053,2024-11-06,2779
4053,2025-02-08,934
4053,2025-05-23,1811
4054,2024-02-28,2384
4054,2024-03-08,1794
4054,2024-05-08,3253
4054,2024-12-03,1690
4054,2025-04-22,3570
4054,2025-06-13,1757
4054,2025-06-22,1106
4054,2025-06-23,1312
4054,2025-06-29,3202
4054,2025-07-17,2906
4055,2024-12-15,1879
4056,2024-02-17,2441
4056,2024-04-12,735
4056,2024-05-28,3680
4056,2024-06-20,3804
4056,2024-10-03,1693
4057,2023-09-09,3487
4057,2023-10-23,981
4057,2024-03-30,1090
4057,2024-07-20,295
4057,2025-03-21,1829
4058,2023-09-01,1535
4058,2023-10-28,1250
4058,2024-10-24,674
4058,2025-05-18,615
4059,2023-10-06,974
4059,2023-10-19,284
4059,2024-01-08,547
4059,2024-04-03,2967
4059,2024-09-17,2782
4059,2025-01-15,2971
4060,2023-10-11,3086
4060,2023-12-03,3569
4060,2024-01-07,1995
4060,2024-04-11,1397
4060,2024-05-16,937
4060,2024-07-16,525
4060,2024-09-20,3757
4060,2025-02-28,3615
4061,2024-05-29,3316
4061,2024-07-08,3085
4061,2024-11-21,2709
4061,2025-04-17,3631
4062,2024-02-16,667
4062,2024-03-14,747
4062,2024-07-06,3257
4062,2024-09-28,3961
4062,2024-11-09,3070
4062,2024-11-17,1710
4062,2025-01-03,3855
4062,2025-02-13,1016
4062,2025-02-23,1163
4062,2025-08-16,847
4063,2023-09-27,3283
4063,2023-10-21,346
4063,2023-12-04,719
4063,2023-12-19,1331
4063,2024-03-09,793
4063,2024-07-16,597
4063,2025-01-02,881
4063,2025-03-15,1792
4063,2025-08-23,442
4064,2023-10-06,2084
4064,2024-07-05,3383
4064,2024-09-12,1309
4064,2025-03-02,2791
4065,2024-01-20,733
4065,2024-03-02,3984
4065,2024-06-03,1451
4065,2025-05-04,2619
4066,2024-05-14,2330
4066,2024-09-17,1270
4066,2024-09-25,1711
4066,2024-12-16,3257
4066,2025-01-06,1235
4066,2025-05-12,353
4067,2024-03-20,3273
4067,2024-04-27,3729
4067,2025-01-04,2425
4068,2024-09-06,1799
4068,2025-02-08,2417
4069,2023-09-01,2672
4069,2023-12-03,1720
4069,2024-02-22,3115
4069,2024-04-22,1143
4069,2024-07-13,3185
4069,2024-08-13,1410
4069,2025-07-20,2686
4070,2024-02-03,2818
4070,2024-02-29,2161
4070,2024-03-11,3504
4070,2024-12-25,3175
4070,2025-06-11,748
4070,2025-07-10,2237
4071,2023-10-06,2288
4071,2023-10-23,1785
4071,2023-11-05,3092
4071,2024-03-26,426
4071,2024-04-18,1866
4071,2024-07-21,2278
4071,2024-09-28,1832
4071,2024-10-02,1503
4071,2025-01-04,3184
4072,2024-01-02,2417
4072,2024-02-25,892
4072,2024-04-10,2842
4072,2025-04-22,2677
4073,2023-10-15,1870
4073,2024-05-31,1162
4073,2025-05-13,1660
4073,2025-05-30,1545
4073,2025-05-30,2855
4074,2024-09-02,2880
4075,2024-06-11,2812
4075,2024-12-25,2887
4075,2025-01-25,590
4076,2023-10-30,3667
4076,2024-03-12,2570
4076,2024-07-21,651
4076,2025-06-11,2940
4077,2024-08-22,2478
4077,2024-09-02,2085
4077,2025-03-22,2611
4077,2025-07-14,2454
4078,2023-12-23,2185
4078,2024-03-05,1632
4078,2024-04-01,3308
4078,2024-08-15,2855
4078,2025-05-23,2777
4078,2025-07-26,3054
4078,2025-08-07,3263
4079,2023-09-26,3669
4079,2024-02-29,597
4079,2024-09-23,3598
4080,2023-12-17,608
4080,2024-01-11,929
4080,2024-02-15,1179
4080,2024-03-10,2027
4080,2024-04-10,3841
4080,2024-09-08,3144
4080,2024-10-17,1930
4080,2024-10-25,2800
4080,2025-01-08,3634
4080,2025-07-07,476
4081,2023-10-19,2303
4081,2024-01-03,2138
4081,2024-03-14,2534
4081,2024-04-15,1267
4081,2025-04-29,3812
4081,2025-05-26,2486
4082,2024-07-15,704
4082,2024-07-27,2028
4082,2025-01-23,2133
4082,2025-04-16,2786
4083,2024-03-05,3440
4083,2024-07-29,3820
4083,2024-10-23,2417
4084,2024-01-23,3848
4084,2024-09-05,1227
4084,2024-11-11,741
4084,2025-01-18,2230
4084,2025-04-17,2674
4085,2024-01-31,3446
4085,2024-08-31,3948
4085,2025-05-15,1891
4086,2023-09-11,1886
4086,2024-01-28,1797
4086,2024-02-27,1437
4086,2024-04-08,651
4086,2024-08-15,2267
4087,2024-01-03,3424
4087,2024-06-09,1267
4087,2024-11-29,1789
4087,2024-12-07,1670
4087,2025-02-03,3172
4087,2025-02-16,345
4087,2025-05-26,2070
4087,2025-08-04,2185
4087,2025-08-19,1687
4088,2023-09-18,1911
4088,2023-09-28,1821
4088,2023-11-21,3214
4088,2024-05-03,2741
4088,2024-07-12,592
4088,2024-10-25,414
4088,2024-12-08,1699
4088,2025-03-10,3740
4088,2025-04-01,1628
4089,2023-09-29,1698
4089,2023-10-07,3922
4089,2024-05-31,1498
4089,2025-07-02,2473
4090,2023-11-06,3131
4090,2024-01-31,890
4090,2024-05-09,3159
4090,2024-08-06,3791
4090,2024-12-07,642
4090,2024-12-13,2438
4091,2023-08-28,638
4091,2023-10-08,3402
4091,2023-10-29,1620
4091,2024-05-21,1623
4091,2024-09-08,2438
4092,2023-12-23,835
4092,2024-03-16,1817
4092,2024-03-17,2073
4092,2024-03-28,1850
4092,2024-06-27,2204
4092,2024-11-30,719
4092,2025-05-20,2067
4092,2025-07-12,1868
4092,2025-07-15,1911
4092,2025-07-16,1619
4093,2024-04-09,1083
4093,2024-04-29,1139
4093,2024-09-09,696
4093,2024-12-13,607
4094,2023-11-12,3735
4094,2024-03-30,1609
4094,2024-05-11,2088
4094,2024-07-01,325
4094,2024-07-15,1461
4094,2024-08-08,1233
4095,2024-03-10,928
4095,2024-04-17,3540
4095,2024-12-03,576
4095,2024-12-07,3324
4095,2024-12-24,3135
4095,2025-03-12,3515
4096,2023-10-02,3870
4096,2023-12-26,2380
4096,2024-01-20,681
4096,2024-06-05,1750
4096,2024-07-20,2827
4096,2024-07-22,1089
4096,2024-10-10,1154
4096,2024-12-07,2073
4097,2023-11-08,351
4097,2024-03-29,3990
4097,2024-06-14,2651
4097,2024-07-24,1219
4097,2025-03-16,1189
4097,2025-03-26,1274
4097,2025-08-01,908
4098,2023-09-23,1281
4098,2024-02-09,2687
4098,2024-04-09,1652
4098,2024-08-08,1811
4098,2024-11-06,1034
4098,2025-01-29,894
4098,2025-04-22,1035
4098,2025-05-04,353
4098,2025-08-24,1636
4099,2024-02-12,2836
4099,2024-02-13,1245
4099,2024-08-01,369
4099,2024-09-22,3179
4099,2025-04-14,1196
4099,2025-06-15,1446
4099,2025-06-17,2414
4100,2025-07-24,3414
4100,2025-08-03,3114
4101,2023-11-13,483
4101,2024-02-28,677
4101,2024-06-09,3255
4101,2024-08-24,3917
4101,2025-05-24,565
4102,2023-11-03,1845
4102,2024-03-17,2212
4103,2023-09-03,1752
4103,2023-10-21,2753
4103,2023-11-17,3479
4103,2024-01-16,2841
4103,2024-10-20,1403
4103,2025-01-06,2170
4103,2025-04-06,1015
4104,2023-09-06,2332
4104,2024-03-12,3271
4104,2024-03-26,1150
4104,2024-04-11,3594
4104,2024-12-14,326
4104,2025-01-07,1177
4104,2025-05-09,1094
4105,2023-09-04,3509
4105,2024-03-08,3726
4105,2025-04-08,3682
4105,2025-04-23,3923
4106,2023-11-21,553
4106,2023-12-28,3656
4106,2024-01-27,3482
4106,2024-05-13,3079
4106,2024-12-12,270
4106,2025-05-02,2705
4107,2024-02-29,3922
4107,2024-06-08,1521
4107,2024-10-22,1428
4108,2024-03-16,3035
4108,2024-06-22,2592
4109,2024-04-21,2183
4109,2024-06-11,1189
4109,2024-06-24,948
4109,2024-07-01,701
4109,2024-07-03,967
4109,2024-07-22,1028
4109,2025-07-07,2152
4110,2023-08-30,2554
4110,2023-11-15,1687
4110,2023-12-11,1092
4110,2024-05-09,2725
4110,2024-06-11,1460
4110,2024-11-26,1644
4110,2025-04-02,250
4110,2025-06-11,2875
4110,2025-06-23,3002
4110,2025-08-06,2097
4111,2024-06-19,2078
4111,2024-08-08,1514
4112,2024-02-10,2239
4112,2024-06-02,3237
4112,2024-09-22,224
4112,2025-07-06,3275
4112,2025-07-13,1335
4112,2025-07-23,2123
4113,2023-12-18,3619
4113,2024-09-05,1763
4113,2024-11-03,1699
4113,2025-03-09,1958
4114,2024-06-18,2719
4114,2025-04-05,2829
4115,2024-01-15,2188
4115,2024-02-01,2258
4115,2024-10-15,2920
4115,2025-05-23,3234
4115,2025-06-11,450
4115,2025-07-12,2853
4116,2024-03-08,1394
4116,2024-05-13,906
4116,2024-10-07,440
4116,2025-06-25,1281
4116,2025-07-23,541
4117,2023-11-29,1643
4117,2024-03-28,300
4117,2024-05-27,826
4117,2024-12-27,2844
4117,2025-05-14,862
4118,2023-09-20,3479
4118,2024-05-30,1547
4118,2025-01-01,3321
4118,2025-01-02,3624
4119,2023-12-06,2404
4119,2024-03-30,2374
4119,2025-04-03,1270
4119,2025-04-23,3289
4119,2025-05-24,2420
4119,2025-05-30,1176
4119,2025-06-19,2573
4119,2025-08-04,3547
4120,2023-09-24,3253
4120,2024-07-20,2704
4120,2025-07-18,2109
4121,2024-01-17,588
4121,2024-03-21,1744
4121,2024-05-07,1612
4121,2025-03-09,1925
4121,2025-06-13,2008
4121,2025-08-24,3710
4122,2024-01-11,1538
4122,2024-05-17,3495
4122,2024-07-15,1314
4122,2024-08-17,279
4122,2024-12-04,3287
4122,2024-12-27,979
4122,2025-03-01,1864
4123,2024-02-14,2796
4123,2024-04-13,3945
4123,2024-12-29,3776
4123,2025-01-22,2463
4123,2025-01-24,831
4123,2025-04-29,3981
4123,2025-05-06,2024
4123,2025-05-20,1681
4123,2025-08-07,677
4124,2023-08-29,528
4124,2023-11-28,1911
4124,2024-01-18,1757
4124,2024-01-22,3671
4124,2024-01-23,614
4124,2024-05-13,258
4124,2024-08-18,2719
4124,2024-11-16,888
4124,2025-01-11,3628
4124,2025-07-28,1451
4125,2023-11-13,437
4125,2024-02-24,1574
4125,2024-05-12,1282
4126,2023-12-23,3121
4126,2024-03-03,1627
4126,2024-09-18,533
4126,2024-10-21,1721
4126,2025-02-28,3960
4126,2025-03-11,1614
4126,2025-04-15,2870
4126,2025-08-06,1386
4127,2023-10-23,2161
4127,2024-06-22,3198
4127,2025-03-02,609
4128,2024-08-05,1377
4129,2023-09-29,1539
4129,2024-02-07,593
4129,2024-10-25,1329
4129,2024-11-16,2497
4129,2025-07-09,763
4130,2024-08-26,2559
4130,2024-10-09,372
4130,2025-03-12,1355
4130,2025-03-29,2988
4131,2023-11-16,1801
4131,2024-02-14,1076
4131,2024-03-03,2228
4131,2024-04-26,1616
4131,2024-04-27,1193
4131,2024-05-08,1677
4131,2024-09-12,325
4131,2024-09-21,545
4131,2025-01-11,3310
4131,2025-02-09,255
4132,2023-12-03,1910
4132,2024-06-08,2366
4132,2024-07-29,896
4132,2024-12-03,3000
4132,2024-12-31,376
4133,2023-11-07,509
4133,2024-02-08,1740
4133,2024-02-21,2554
4133,2024-03-18,2440
4133,2024-03-23,374
4133,2024-05-07,3147
4133,2024-06-10,2302
4133,2024-08-08,3334
4133,2024-08-12,1943
4133,2025-02-01,3766
4134,2023-10-13,1267
4134,2024-11-23,2736
4134,2025-07-19,3467
4135,2023-12-12,1179
4135,2024-07-23,2814
4135,2025-05-04,1288
4135,2025-05-14,359
4136,2023-12-15,769
4136,2023-12-30,503
4136,2024-01-14,325
4136,2024-02-24,441
4136,2024-04-13,1149
4136,2024-06-15,1404
4136,2024-11-16,3256
4136,2025-02-05,3236
4136,2025-03-25,2481
4136,2025-08-21,2145
4137,2024-08-18,3562
4138,2024-09-13,959
4138,2024-09-20,1284
4138,2024-12-24,1541
4138,2025-05-13,775
4139,2023-12-14,1650
4139,2024-08-13,3917
4139,2025-07-04,1671
4140,2023-10-08,579
4140,2024-10-28,2680
4140,2025-02-24,2462
4140,2025-03-10,3233
4141,2024-03-02,3246
4141,2024-08-08,3067
4141,2024-10-07,2730
4141,2024-11-06,3783
4141,2025-01-02,1108
4142,2024-03-09,263
4142,2025-06-22,2205
4143,2023-08-28,3071
4143,2023-09-21,3340
4143,2024-05-17,3696
4143,2024-06-19,967
4143,2024-11-26,1713
4143,2025-04-11,1404
4143,2025-06-15,2842
4143,2025-07-29,3920
4143,2025-08-25,3465
4144,2023-09-03,2682
4144,2023-10-21,1213
4144,2023-11-03,2705
4144,2024-01-06,2620
4144,2024-06-21,3448
4144,2024-08-29,3060
4144,2024-09-28,1433
4144,2024-09-30,1435
4144,2025-06-10,427
4145,2023-12-28,2500
4145,2024-04-19,3255
4145,2024-06-19,3390
4145,2024-09-06,3384
4145,2024-12-16,1574
4145,2025-02-27,575
4145,2025-06-28,1663
4146,2023-10-18,3234
4146,2023-12-02,3386
4146,2024-09-08,1867
4146,2025-08-05,2975
4146,2025-08-25,3383
4147,2023-10-18,3152
4147,2024-01-06,1134
4147,2024-04-11,3090
4147,2024-05-17,1533
4147,2024-12-06,1647
4147,2025-01-18,1450
4147,2025-04-24,1198
4148,2023-08-28,601
4149,2023-09-19,2061
4149,2023-09-26,3697
4149,2024-02-12,1575
4149,2024-05-28,1066
4149,2024-06-19,2466
4149,2025-04-16,3150
4149,2025-04-25,3376
4149,2025-08-20,1602
4150,2023-08-30,3169
4150,2024-04-20,1215
4150,2024-05-01,1260
4150,2024-06-20,1487
4150,2024-10-13,2583
4150,2025-01-01,1192
4150,2025-01-31,3950
4150,2025-07-18,3368
4151,2023-11-21,2591
4151,2024-04-22,2495
4151,2024-04-28,3999
4151,2024-06-03,303
4151,2024-09-27,2739
4151,2024-12-29,3981
4151,2025-05-25,1500
4151,2025-07-18,2447
4151,2025-07-18,1052
4151,2025-08-20,1821
4152,2024-04-13,3538
4152,2024-04-14,3866
4152,2024-07-10,3488
4152,2024-12-29,2873
4152,2025-01-05,775
4152,2025-01-06,1700
4152,2025-04-22,669
4153,2025-08-05,1458
4154,2024-01-30,243
4154,2024-03-01,275
4154,2024-09-05,1975
4154,2025-07-06,3974
4154,2025-07-11,443
